disease,category,mol_id,max_phase,efo_term
"Arthritis, Rheumatoid",autoimmune,CHEMBL121,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL595,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL655,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL787,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201519,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109664,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2364648,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2364653,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3187723,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3301614,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1088750,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL363648,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1090090,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3622820,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5315119,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3707325,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3707348,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109430,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL269732,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL521,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1690,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200804,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1364144,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201081,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL90593,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL582,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL902,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3989516,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200659,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2030434,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL91397,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1456,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3989727,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL80830,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2107455,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2107333,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2107772,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201587,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109250,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109598,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109530,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3301580,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4071161,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3989873,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3833343,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109513,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3989969,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3990000,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL48449,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4072833,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL114551,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL485629,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL486386,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3900554,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297284,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4081711,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297344,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL301829,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL364804,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1852164,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3334824,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3806158,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4085457,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297481,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL6067994,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297494,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297498,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4065122,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297527,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4163691,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297674,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297682,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297572,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297693,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297700,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297713,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297822,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297845,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297863,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297920,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297942,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4298036,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4298076,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL6067997,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL93645,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1430,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3305901,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL197194,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4298204,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4298210,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297535,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4594331,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4594357,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1159650,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1485,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1697771,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL490,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4650406,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2103736,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL898,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1562610,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1070,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1071,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL15770,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL571,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1551,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL6,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3989777,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200613,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1504,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4594348,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4650518,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL494480,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4071864,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4802141,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4802147,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1508,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1401,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1272,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1393,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200879,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1550,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL914,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297565,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4594310,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3704901,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4207852,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095338,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095360,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095366,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL231884,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL449317,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL799,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL389621,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1149,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL865,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL8,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL62381,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3244648,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3622821,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4298167,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4649457,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3236549,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095399,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095416,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5314585,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5314945,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5314988,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108726,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL723,0.5,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL74415,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL465,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1487,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL190461,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3833369,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297732,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1568,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095287,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095111,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5314652,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5416250,1.0,rheumatoid arthritis
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1742986,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201835,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3989516,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1742994,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1743066,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1743069,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL221959,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3989409,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3989801,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1743071,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1743075,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2103743,0.5,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1743048,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2105759,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2107877,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1358,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL413,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1542,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL112,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297165,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1042,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5483015,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL25,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL803,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1650,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL58510,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2021430,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1531,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL384467,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL460026,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1096882,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1622,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL32,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL866,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL43185,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL34259,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201081,0.5,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL975,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL650,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL90593,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL717,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1168,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL635,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1690,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1456,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1620,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL599,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL76,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL807,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL846,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1200796,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL600,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1140,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL131,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL66092,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL960,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1064,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201438,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2109070,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2108404,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201599,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2107910,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2108835,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL307261,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5314379,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2107743,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2108041,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201589,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201823,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1789843,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201649,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201567,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1201576,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2109615,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2109250,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1743007,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2109249,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2109449,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1535,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL657,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1496,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL584,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1237,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1144,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL838,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL595,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1771,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2364653,4.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3301607,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3301606,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3545159,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3545193,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3707374,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3622821,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3833343,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL2109478,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3833308,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3989912,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL456341,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3989977,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL297453,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL140,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4072833,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4081711,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297477,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297505,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4065122,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL67776,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297808,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297821,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297833,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297837,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4297845,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4298134,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3986824,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4298204,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4435170,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4594330,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4594532,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4594579,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4594348,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4650321,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4650329,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4650450,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4650474,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4650245,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4802159,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5095293,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5095304,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5095338,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5095458,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL902,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1487,3.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3137354,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL3833369,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4298039,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4594476,1.0,systemic lupus erythematosus
